Date;BITFINEX;BITSTAMP;HITBTC;COINBASE;BINANCE
04.09.2020;142482533,4670;182100577,6747;534969931,8502;244467439,8820;968607350,8200
05.09.2020;86745892,7098;123688676,2955;483146374,4025;228827511,2389;908561085,2845
06.09.2020;28317192,9998;52544914,1250;455463015,8464;97615775,8592;578129571,8444
07.09.2020;65521389,6629;90541501,6080;280450486,1135;124468134,8761;649587205,7036
08.09.2020;68612032,0387;106917873,0852;401444838,1281;159723651,9481;744175887,9139
09.09.2020;24638949,3546;60089247,8265;232255900,6534;98693792,3403;504288025,0997
10.09.2020;36801412,9718;105734274,8431;253807650,1298;116648214,2572;602161479,5258
11.09.2020;25684525,6801;54519211,0591;252964277,7186;75027902,2045;455226308,9244
12.09.2020;14998371,5342;26204819,6375;168805303,1944;67853284,8677;369390907,1431
13.09.2020;41788746,5078;44699014,4929;205025102,3034;108080266,4572;452966570,3414
14.09.2020;39419487,4098;78197955,2562;262340760,8986;144532629,1325;715641333,7676
15.09.2020;53879291,7182;69627555,6489;316758261,3461;136276663,4850;666774318,2574
16.09.2020;52648119,0176;90900408,5300;310409224,2241;120596274,8135;711917677,1829
17.09.2020;27570904,3695;60453945,5517;265301634,9028;97238088,8792;608281106,9311
18.09.2020;24716998,7489;48085522,3233;238775259,5119;94719573,6762;516785574,2546
19.09.2020;27373006,2394;24960870,7225;191910315,8060;63339210,5140;425940594,4106
20.09.2020;19889179,6929;35501566,1150;200000684,8662;65566676,5572;427615478,6281
21.09.2020;62743280,5419;103571734,1654;263664633,0480;156301375,8629;736324852,9465
22.09.2020;25452229,9733;50556596,9211;313612396,4307;83240751,9590;463210552,9804
23.09.2020;31745131,8262;58446752,4264;230536932,6448;91036812,0820;531284343,9007
24.09.2020;34366795,2172;72027037,8424;268877112,0924;104012814,7758;619234642,6865
25.09.2020;25181391,1808;67845271,4755;234636301,2935;103719998,2610;514040764,0959
26.09.2020;10106241,0672;27362573,1484;204678683,9559;40595854,0990;304915788,1797
27.09.2020;18957331,3963;24653877,6433;180879206,1777;41819813,2911;329147769,9386
28.09.2020;40645321,7918;53357294,3886;219747355,7908;94934360,3077;535824823,9771
29.09.2020;19464988,7753;43664181,1355;244493804,3233;88902470,5338;453943998,5964
30.09.2020;16240130,4736;46396170,4226;206682101,2160;68162501,2781;415882593,9693
01.10.2020;60424017,6121;92508951,4020;280999768,8988;136707989,2908;582949271,9326
02.10.2020;39564282,4723;88189550,6544;367987765,3443;108593918,3650;496495378,7820
03.10.2020;8805551,1306;11986870,4662;224639636,1559;33888782,7678;233028658,3670
04.10.2020;17407571,3366;11287063,4261;164127362,7958;38096838,7816;246843850,7033
05.10.2020;19274063,2421;39090782,2903;255993487,3899;65648572,8729;361430272,6185
06.10.2020;34167305,3723;50989595,5270;235520332,5130;80574880,9559;502082094,6244
07.10.2020;17846424,7188;59706170,6421;193023794,5352;65240853,9696;346987605,7915
08.10.2020;39846116,2427;76159093,1072;264081629,9652;124065401,1836;566588578,1689
09.10.2020;28453196,3949;59187213,1890;214012456,7681;111891578,6127;509644109,1912
10.10.2020;47139556,5250;36959108,4988;269752062,8236;105541814,1435;491417308,9406
11.10.2020;16829704,2090;24766270,7745;156576021,8057;59164492,1482;329786105,9692
12.10.2020;73615763,3754;81769653,9664;241330735,7561;127738696,2506;602868448,4578
13.10.2020;44342925,6003;58259394,3412;278851928,7362;99186973,7628;481502738,1351
14.10.2020;30808561,5053;43295311,8071;253833680,0097;81619300,2486;463881567,7162
15.10.2020;49074221,9439;55994983,7082;290047806,8894;98347922,8916;550721675,8447
16.10.2020;39206265,9082;48788436,3352;289542912,1941;107676368,9844;552357341,8930
17.10.2020;11803763,5996;12779935,0951;198731125,1365;40841010,0818;254115350,9208
18.10.2020;15225419,0382;12063351,9089;145459201,1490;50137567,7788;267839585,5858
19.10.2020;44300144,6074;64228282,3681;233543129,9366;121895079,5720;557190481,9970
20.10.2020;64669194,1839;69654476,4891;325794276,0364;164680035,6346;735365601,5151
21.10.2020;197286377,7414;257251920,1972;580817834,9138;415038538,5888;1464499358,5608
22.10.2020;79099223,7973;120453002,0232;489187451,0384;263786469,2701;908299891,6879
23.10.2020;37564947,8161;64661333,3544;304122377,5621;135203820,2548;651154726,0352
24.10.2020;25885078,7143;37016902,9798;231898885,2348;104188743,8014;471395658,2294
25.10.2020;47343524,7869;47704851,2975;279607372,1773;121535523,7741;499910143,1438
26.10.2020;47992597,5814;74809586,6646;291122361,5434;161639699,8321;795552816,6311
27.10.2020;122305458,2035;153439989,2462;379684518,3673;239108507,4486;1090180778,4995
28.10.2020;94148302,9095;141652846,6730;473035338,7799;282577433,5656;1252117962,7671
29.10.2020;54804397,6775;119801193,9165;311658613,7395;213515327,5436;1007455416,6528
30.10.2020;63217326,5009;121310778,9745;415318485,4892;212588074,8295;953868347,6871
31.10.2020;123450273,1283;87557927,6803;371555648,2580;176303622,5392;928675438,3604
01.11.2020;42748171,5915;34874088,9856;291746286,9432;86526266,3725;499344952,1905
02.11.2020;89320437,8227;95702757,5696;297725384,2254;165773075,1831;874834340,0076
03.11.2020;81068926,3640;101457799,6313;277236107,3195;195959828,2469;1039362771,8104
04.11.2020;142881352,7596;154607219,8645;430013647,0277;239340570,1352;1315633212,1476
05.11.2020;247496279,9938;286439510,6214;622282969,9521;502066530,2822;2240933213,3025
06.11.2020;184004715,6747;202115527,5444;611647089,5597;380095180,4197;1851358453,9432
07.11.2020;213335034,5950;160819186,9447;425306097,8353;349373513,1055;1483985777,2940
08.11.2020;100366880,2191;78165982,5253;302742262,5512;183570343,5812;1014349143,1505
09.11.2020;137154627,0864;221259589,6431;465832471,0969;336915618,4790;1670433929,9030
10.11.2020;57294292,5362;137309562,6985;334319373,4975;206623416,2321;941194827,2983
11.11.2020;109022828,2613;157287253,7235;271878311,0525;239628809,5164;1230738336,1864
12.11.2020;200431634,2268;264954488,9991;466944714,1742;361357686,5109;1594759630,6864
13.11.2020;125571771,3640;128123616,6356;328688840,1762;240016590,3115;1228580717,7764
14.11.2020;81733820,3416;81176927,1274;328109850,8412;148087200,4091;950026301,5228
15.11.2020;40943195,3950;51532223,2449;233501269,9076;99849070,4189;695674800,0229
16.11.2020;109045369,3203;125288686,8923;378312684,8634;233618970,5568;1356763102,6583
17.11.2020;215838721,3604;170496424,3214;482201472,2443;446054213,6203;2007440035,2868
18.11.2020;311357987,8358;265897244,6096;855424698,6941;576628401,4092;2644480659,8389
19.11.2020;99343073,2980;187252622,0523;491090834,7911;306430355,4094;1654549360,4848
20.11.2020;148708604,9329;187244336,4369;437966413,0999;334838183,3404;1649590653,3347
21.11.2020;123525000,6877;111179787,9231;481779874,6874;254803621,1068;1413585666,3097
22.11.2020;167346248,5299;118301071,6086;459020395,3281;284379483,9125;1503459723,1113
23.11.2020;161035574,3407;172884413,4271;479030561,9484;324388058,6929;1516541765,0495
24.11.2020;283567923,4951;251893695,3219;672526558,7942;510872383,8660;2172645336,4055
25.11.2020;251433416,2927;167640932,2681;419500358,7295;382969909,2141;1696316284,6042
26.11.2020;590437879,2694;360838555,9722;497862543,7899;835337966,9382;3015762514,9399
27.11.2020;189367501,1058;153033723,9763;340397145,9205;399688081,7080;1443267489,7338
28.11.2020;101428181,1757;77174715,9688;222350265,8238;233420094,1716;1135842902,6854
29.11.2020;72534047,8018;67548138,0971;235139630,0506;163160692,5713;995026451,1973
30.11.2020;294400479,8341;209069545,4096;312806153,0396;540049895,9480;2266673308,5910
01.12.2020;412916625,1548;221285175,8450;236855478,5752;571807428,2123;2378895495,7116
02.12.2020;146843766,0097;129666817,7491;113453158,8791;311976919,8905;1457801934,8227
03.12.2020;102127035,9778;120425772,9693;116955632,2755;287870162,4892;1295234688,4816
04.12.2020;161385112,5264;116907527,7495;85110363,4340;305796364,6812;1329477479,4375
05.12.2020;70206353,3598;45540695,1467;26665615,9930;135688013,8089;820086802,9556
06.12.2020;84116714,5193;48508282,3303;26681249,3720;129143835,8793;717132032,5738
07.12.2020;43846736,7279;82801551,4286;166982066,9669;172166964,5249;791795894,0912
08.12.2020;176382695,9907;109448723,4948;287985232,7546;277707974,2379;1129258967,0432
09.12.2020;181270204,6059;164476456,7098;393479424,0310;383308343,4962;1466262567,6012
10.12.2020;66750110,7169;123736048,3221;308258509,7459;272036828,3243;965499704,2912
11.12.2020;118648548,4989;120158300,8016;364268374,0503;305879999,7401;1306212736,3307
12.12.2020;69310136,9215;66029808,3076;437071081,9493;163634156,2882;931405923,1342
13.12.2020;92641055,7482;81391194,0418;395828578,5964;204485259,4786;1083346149,1252
14.12.2020;48860882,3665;69733365,0066;366177120,2919;175490036,4832;903799631,0453
15.12.2020;134798051,4742;131200379,9949;315519035,5444;298381511,7151;1183198222,0591
16.12.2020;449293335,9899;319943277,9262;1008123833,9312;712349347,0639;2435655025,7465
17.12.2020;521178867,0325;513757038,2367;1856592566,8470;1223552959,3589;4184646835,2967
18.12.2020;55184053,3194;262785714,8417;469902303,3868;574796923,8002;1840418674,2929
19.12.2020;229959398,8625;206591647,9216;788265825,2857;490777090,4491;2049731973,1603
20.12.2020;224877400,0839;119598575,7592;948117805,2463;351417148,2013;1777829664,9536
21.12.2020;321940479,8902;288131136,8731;918544094,0592;584944185,5593;1978981615,3736
22.12.2020;176546083,6183;223214629,1936;1057718878,3700;446112717,1206;2033531376,9003
23.12.2020;280189245,9586;267897533,3029;1158096642,8884;546052426,0015;2757287628,8218
24.12.2020;112897680,6676;170348493,9356;1084996470,2012;393159738,5410;1613638529,3094
25.12.2020;340662303,2350;159822125,7697;918938099,9461;391884602,4216;1956466834,3997
26.12.2020;346775060,1441;198191746,9923;1041782413,4483;657385825,4466;2588676507,4936
27.12.2020;469902426,5647;344334179,5739;1399585620,7571;882999819,4125;3732626629,3564
28.12.2020;205648076,1767;215261555,8107;1446126867,6807;575032436,4718;2158817750,9636
29.12.2020;243543875,4764;261843105,8978;989909209,4861;565610577,1497;1883496444,9764
30.12.2020;303504328,4471;338756571,4047;1270440494,2666;814391548,0531;2702681774,5337
31.12.2020;353780769,0741;271502953,8735;1124168713,5566;836989586,7650;2183980064,8695
01.01.2021;244540954,0799;256171521,4704;1223162480,4825;653296016,5133;1583494675,3235
02.01.2021;708441943,2380;575282443,9105;1406881297,0490;1504152293,6284;4182985755,0207
03.01.2021;623388697,2494;468603538,1493;2117848841,3738;1222387170,1606;3966624109,3064
04.01.2021;789742680,9397;718135067,8360;2075566465,5145;1474372917,2624;4333075847,5204
05.01.2021;492205587,7171;502522325,0840;1943338173,8390;1438848665,4685;3904224070,2939
06.01.2021;684448922,2188;707335545,3858;1099321096,0110;1686093793,3212;4674827063,0799
07.01.2021;871248057,4857;910607126,2874;901378142,0699;1988959000,2352;5181035517,6968
08.01.2021;882447964,5368;899351293,8440;600259655,9865;1974204218,9629;5517813802,9753
09.01.2021;328317500,9495;343272367,3986;357875520,9922;1093108830,4844;3027498409,4604
10.01.2021;726248347,9137;619070736,6578;487347852,8597;1669493555,3729;4477389224,6803
11.01.2021;1681846818,5567;1441221874,1924;864128261,8081;3635607546,4573;8798445214,5384
12.01.2021;756744137,0706;621732167,1215;548000779,3979;1641660767,2657;4561100671,1723
13.01.2021;548059102,5808;503008515,7732;480321418,6399;1480067644,9003;4609438291,9101
14.01.2021;507510514,9305;427484257,4635;652912197,3367;1246869715,9405;4029941518,6903
15.01.2021;571371933,8805;496181248,8752;980523774,7704;1340272688,0786;4346638462,4983
16.01.2021;390780131,1072;276788977,1330;1035298466,7253;752197491,9639;3108110065,1618
17.01.2021;353516333,1824;244348627,5965;701240460,2480;687335421,4120;2871939952,9277
18.01.2021;308820397,7994;228900410,3017;848837587,5098;608315315,2830;2581790152,7417
19.01.2021;346287602,2674;236296930,6760;788988381,6259;679008244,4898;2857368456,6780
20.01.2021;502251605,4797;431659021,5885;959906036,9714;903401261,5125;3169739778,7929
21.01.2021;690220114,7071;653796632,9276;960502764,3962;1557996849,0227;4149423530,1425
22.01.2021;519050833,2032;561511118,3838;1053541969,1277;1588314549,7184;4697667468,1487
23.01.2021;226783513,1051;168801365,3535;869895071,1765;519646300,4606;2072087638,0387
24.01.2021;189824053,2930;150424283,1213;615411074,5044;441655041,7732;1870365706,9794
25.01.2021;298004715,8993;323838902,5133;988682393,9112;744564122,6403;2854471764,9553
26.01.2021;277725627,4767;375436152,8144;996239581,5254;769253743,0589;2758858070,3463
27.01.2021;449702366,9938;681542869,1007;974889456,8973;1410318540,5903;2912477016,1105
28.01.2021;305492738,7377;598687944,0126;1034428293,8666;1205832527,5107;3090291556,5508
29.01.2021;981076218,2499;1076795633,6578;1282228593,7296;2555914010,0010;7898162611,0056
30.01.2021;250364041,4840;249915567,9251;1062622890,4300;733509125,5496;2908564964,9907
31.01.2021;192993444,5711;157425636,5624;651962814,4078;547511588,0207;2264642976,4539
01.02.2021;177917812,4189;280805063,3945;828542277,0881;737406467,7340;2773243556,5084
02.02.2021;249258041,9294;256678333,3678;891608938,9600;710109240,1455;2768376232,9025
03.02.2021;331669047,0260;330831983,1705;906448013,0517;896065259,3505;3031413287,4999
04.02.2021;237091328,2030;435176700,1354;983731887,8265;1172628699,3353;3389028852,9815
05.02.2021;171397843,5549;199704828,7341;886446288,9069;684067207,9740;2522213227,4594
06.02.2021;399442032,3076;339226867,8217;993381787,4201;1064345151,3234;3862190477,6703
07.02.2021;296232179,7673;232110495,7340;1028754146,1557;791807727,6289;3259345970,0851
08.02.2021;1151283679,9194;884405737,0020;1082908847,1772;2227204666,8121;6396542712,7180
09.02.2021;739005835,8026;581551361,9056;1695651154,3653;1694010353,6094;5357393893,3855
10.02.2021;449268463,8960;425371211,5076;1017324997,8871;1153480513,6881;4327371787,5686
11.02.2021;494488052,3827;450585267,1134;1098611033,0563;1258688563,5764;4255446716,8394
12.02.2021;511380394,4662;282959606,0259;928426388,6610;1114245602,9124;4003270947,8658
13.02.2021;246511648,8706;201744582,7727;730444378,6790;567775487,5634;2977498222,8362
14.02.2021;356489505,2420;253127430,6545;744211543,6461;737344623,9447;3577581594,5438
15.02.2021;473471913,9871;330818893,9307;828180480,0314;931506865,6118;3804053029,4939
16.02.2021;641648036,8423;411822596,2698;911744636,9963;1133398741,4716;4327150377,6673
17.02.2021;479886046,0403;499393841,1825;1199527893,0781;1342503370,6085;4461628831,5355
18.02.2021;301596742,4323;326505859,8849;991791931,2722;809714812,8359;3129342649,1869
19.02.2021;659547493,5233;516762416,1162;898746873,2324;1565383303,6146;4437405298,7441
20.02.2021;649132289,5963;290154249,3615;1248441482,9616;1231450847,8882;4444573548,6705
21.02.2021;383695857,8671;204845485,3499;1066449833,6396;778656778,8995;3276340396,5727
22.02.2021;1475693027,6598;921105509,3674;1250659170,8755;2331342597,4923;7093398631,2346
23.02.2021;1593250552,6101;868562429,0580;1452192955,5746;3536074571,6831;8202978403,7646
24.02.2021;593677184,7572;436345380,9174;1701374780,6145;1528586947,0357;4546946053,7396
25.02.2021;449598164,4907;372248646,3767;886284153,3222;1318455456,5720;3907916778,0629
26.02.2021;1031423661,6513;376364840,9679;925462355,4384;1669995496,1187;5060597800,5395
27.02.2021;351592193,2014;141629955,9456;909130714,4206;752655792,9364;3045829232,0257
28.02.2021;613702602,2842;301698900,5324;780326257,0023;1029872330,7463;3744645448,6865
01.03.2021;467086041,4999;422482547,3492;1127980788,0557;1244372910,7504;4219167570,8727
02.03.2021;403964146,0046;239951620,7826;859688159,8200;829469566,9174;3110909993,7520
03.03.2021;433676835,7031;309909954,2671;1096146469,6308;1073782192,0238;4068276546,7064
04.03.2021;462537172,1396;272754330,8668;685243879,8498;1134611922,6084;3998104840,3606
05.03.2021;459836283,2852;254357601,5224;724016534,6208;1242474284,0091;3812017907,3038
06.03.2021;205511883,4375;104707761,5484;787874008,4286;582875645,0998;2165956944,6873
07.03.2021;274194347,7146;143646654,0358;721342843,4729;713265572,8864;2815426040,0901
08.03.2021;322479746,9673;231707867,2379;888276699,6630;988586135,2175;3502109369,8857
09.03.2021;451234343,2277;298203730,6480;923922960,9412;1164695499,3372;3932844186,0477
10.03.2021;596294791,3030;386289974,6993;788687363,0350;1585019677,7126;4722178185,3238
11.03.2021;501197107,9017;383634856,8202;940941641,9318;1408917437,5803;4726276561,6201
12.03.2021;547827069,1445;299659867,9904;932254161,9377;1237007862,3610;4183796908,1465
13.03.2021;838492834,3240;378480042,4018;1207556895,5197;1364603508,0083;5075846556,8872
14.03.2021;394219504,2446;193226870,0030;866421937,7617;808041914,3254;3101795184,8884
15.03.2021;823329603,7858;429864668,9174;904114920,3467;1760965245,5240;5628668623,4070
16.03.2021;597247212,9917;440085094,0413;918593820,7920;1396237687,9818;4414275757,8863
17.03.2021;663187135,2813;343991048,9695;940169613,6979;1344409011,9724;4128838703,4434
18.03.2021;417237355,9816;318013386,3978;904913574,4829;1240784461,4668;3828643372,6967
19.03.2021;376454851,4166;204615665,9554;821583360,8501;953570124,2096;3040346175,2534
20.03.2021;393526233,6602;138540623,4334;826988951,9334;565201252,0762;2584211724,6129
21.03.2021;475697536,8100;208226913,8308;934464056,5403;679275714,5990;2785248130,7875
22.03.2021;471912900,9800;355081945,3039;682657835,4457;1055704600,2846;3354394053,1572
23.03.2021;356990086,7882;271615608,5696;774022920,5145;1039984755,7524;3249007329,8384
24.03.2021;737084979,0537;359087907,6117;227915831,1440;1242876871,5590;4298047122,9208
25.03.2021;595248809,5863;342992755,9661;616808724,3849;1520468054,0330;4473049800,2189
26.03.2021;424125331,8365;268442859,6004;1217960413,1548;982657953,4675;3506578037,0502
27.03.2021;289272016,8467;145739075,8642;1383688131,6228;633230498,7782;2791953796,1957
28.03.2021;234980641,4915;115679637,9615;2848161973,9086;515162194,4016;2178138065,9452
29.03.2021;582230804,9136;308685775,3336;2115987511,4297;1011253051,7503;3909725090,3429
30.03.2021;463332259,7859;198773096,3315;1949653727,1567;888291890,3748;3220856449,2523
31.03.2021;477367807,5115;269618345,1177;2291592978,8685;1028957551,5368;3513221549,8913
01.04.2021;255447591,7019;163651800,5874;2420552013,1276;656999966,1444;2769490124,8723
02.04.2021;362777545,3847;151320633,7814;1610172580,7084;657271557,6251;2763414412,8645
03.04.2021;378146367,1821;94913278,3792;1922179053,8763;489769906,7473;2668713699,4710
04.04.2021;289568081,7319;391172351,4936;2163210038,7026;382011389,0820;6502339773,7168
05.04.2021;330930469,1784;141992681,8177;1924708792,0756;551037198,5271;3170205205,6949
06.04.2021;325715046,8918;157310693,7257;2351748241,1804;594819041,4934;3066384693,0467
07.04.2021;495191638,4875;305089906,5881;1942800184,5766;981990795,8827;3900404424,1243
08.04.2021;260465732,2123;266477883,3379;1832727380,2160;468912711,0476;2562502017,1892
09.04.2021;216935578,8811;152034870,6107;1851458291,9486;469701735,5468;2371491860,4637
10.04.2021;585831174,7815;234163892,2255;509050626,7414;766230800,6701;4169767307,6011
11.04.2021;278943610,5111;109325423,7581;1307519683,9948;436630618,0524;2469502934,2784
12.04.2021;329182773,1386;221822077,4316;1163434060,3021;686226751,2036;3365180273,9468
13.04.2021;715801692,4660;362932311,4688;1406402085,7639;1137968228,3205;5246214227,1365
14.04.2021;687481004,1764;78090235,0280;1302088447,7857;1412348140,8520;5135813937,3439
15.04.2021;417018619,5581;216434537,4472;1443241961,4645;704532638,7783;3261080807,1158
16.04.2021;698089730,5885;351490752,8558;1045026074,8624;1183937737,2889;5628335166,9572
17.04.2021;417313564,7479;181622391,9705;719027189,8062;636304942,4600;3535094833,1754
18.04.2021;1446259598,3411;706517645,6146;673293259,7125;1850402861,8223;7012122035,7385
19.04.2021;467635162,6965;317941058,7378;746471858,5116;916791753,3982;4352127260,5059
20.04.2021;459541872,9924;326890029,3230;686796172,4246;1014245512,6972;4104345118,1588
21.04.2021;376912259,6832;242844393,0656;694163626,6588;826332127,0711;3602951320,2612
22.04.2021;627851484,4130;381639224,2510;466694400,5146;1447165881,0821;5409801607,6598
23.04.2021;816621013,5479;554537259,4693;917374461,2843;1768181563,8318;6760317035,0027
24.04.2021;267447487,5518;159182223,8430;794011927,0479;536328906,2196;2770724123,4115
25.04.2021;462818122,1543;200218134,9988;380401060,5838;694631739,5831;319313502,6802
26.04.2021;568270493,5718;306983278,6331;604815293,4509;901783617,6507;4660903286,7110
27.04.2021;469773636,0836;236260732,3569;742697601,3608;786954922,0162;2735294718,1403
28.04.2021;314489800,8165;248304844,8427;750684343,4389;901495614,3385;2998503675,2585
29.04.2021;379409996,6642;223630310,2536;741848006,8816;779188800,2383;2810888771,9125
30.04.2021;453198340,0849;277736061,6636;627673327,5767;954483814,5461;3953865109,3848
01.05.2021;247687753,0862;129412968,7719;584954629,3091;621055793,6947;2281445527,9344
02.05.2021;237573838,0979;106767122,2163;571209707,8393;431493986,0788;2080423993,4776
03.05.2021;435289580,5205;207948950,0368;651495364,1926;856265147,9133;3288892681,2027
04.05.2021;534535477,8274;304106810,9478;599934969,5250;1223837051,5019;4179877064,4398
05.05.2021;433934543,1154;313636185,0319;620532890,4424;1292576219,8350;4006614287,4311
06.05.2021;573483519,0352;287781588,6244;454364924,7561;943992129,2355;3557136180,7035
07.05.2021;397810668,7918;242994959,6960;440014844,0696;1039850256,8487;4272398956,1322
08.05.2021;448123654,0556;172765946,6099;511490771,8187;900383529,9610;4098346732,0785
09.05.2021;494158905,5057;150988743,2475;477933109,5625;1001210685,1194;4065567060,6991
10.05.2021;753116633,3447;365353011,3531;533577020,6892;1305904115,0779;5000364211,8269
11.05.2021;436123689,3580;238587428,0985;9921638,2684;876072100,4617;3645536485,4706
12.05.2021;743350868,2280;314510124,5187;496281146,5590;1313565495,3350;4841450227,0511
13.05.2021;1052399251,3370;451689267,3833;443502589,5961;1968523116,5264;7258782322,2644
14.05.2021;302204885,5779;200074490,1268;511982605,5953;1095945595,9104;3990938814,6107
15.05.2021;444591259,8557;168802583,0960;322989487,0396;1024434608,2362;4179719910,7731
16.05.2021;888542149,9110;267061179,6552;361067952,5801;1418524738,5408;5305718811,8624
17.05.2021;1641786454,2502;534573652,2956;328345097,3634;1899665288,6315;7255926652,8669
18.05.2021;460161904,8998;269097066,0346;324324966,3699;1208877316,8077;5012561299,0250
19.05.2021;2491105646,3144;1194218778,4351;655968726,0007;3098720434,0721;13000686773,5278
20.05.2021;1039188290,2230;597544388,9746;489402816,6054;2050262537,9291;8227494147,7361
21.05.2021;871018138,5242;489105418,7936;399584030,0821;1812318850,8543;7527043197,5036
22.05.2021;505907386,8439;213297291,8648;359289458,4249;1084258938,3395;4664121316,0572
23.05.2021;889517751,6214;322194041,6286;321096232,6458;1844737672,4901;7404036859,5936
24.05.2021;584623694,0650;390679797,4167;258072178,7601;1621481279,4086;6108426873,0066
25.05.2021;297670467,5686;220467236,3541;254863193,4892;976354470,9139;4263351208,6710
26.05.2021;337885030,9000;164441579,4351;492943623,1593;975940246,1285;4091778213,6361
27.05.2021;213264700,9757;158077741,4200;437732557,8064;743168693,7250;3314313614,1111
28.05.2021;362910833,1175;218943686,0922;637086927,4021;1265045087,9547;4726551038,6232
29.05.2021;265473638,4265;152767269,4866;510008868,7057;956097587,8523;3832747456,0977
30.05.2021;206720591,9770;104180973,6332;433490292,1458;558963849,3289;2558586528,7353
31.05.2021;215859314,1325;154781312,3900;521102549,2149;688397545,0185;3356871883,2343
01.06.2021;193825965,8945;159570152,8931;498595071,2574;576435176,8376;2980750124,6553
02.06.2021;150130310,4442;160689288,1249;424354391,6957;525539230,9743;2543322893,8938
03.06.2021;225755180,7355;159191254,7058;510586782,5348;562192525,3865;2978394500,8596
04.06.2021;218507185,1792;213269399,0416;529120041,9582;645321532,9419;3359616577,3785
05.06.2021;234088827,9475;145907360,6821;698137577,5166;485280730,5715;2502246629,8987
06.06.2021;232981836,6362;90479425,1875;938951510,6401;293009144,6674;1705701568,3421
07.06.2021;334663992,0538;164960783,5543;688528217,6838;612845579,0505;2601703297,7587
08.06.2021;430490804,6360;302196990,8379;937781548,2815;1116551351,3661;4102050823,6449
09.06.2021;1007907807,1560;319354794,2444;1398532605,0491;971560710,7399;5105705599,5630
10.06.2021;350062556,9509;210792441,4097;933137949,5047;723842793,0385;4002478161,9071
11.06.2021;239954352,2453;139745207,4233;1189911750,1784;528467083,7481;2931696559,4858
12.06.2021;262336285,7515;132501715,7919;620164340,7456;505805821,2437;3118017680,8750
13.06.2021;350548518,0458;137494296,1742;1077081746,2465;614449533,7224;3390576021,4492
14.06.2021;388762170,3177;249707216,7627;1186207407,0903;867981075,7670;4306225861,8112
15.06.2021;297870839,8819;160738775,3079;892960983,6228;584972031,1920;3056909620,1706
16.06.2021;260563648,8103;153894690,7529;981860431,0859;653127763,5793;3304828840,8344
17.06.2021;134750399,7169;135980244,0188;1236265055,7975;606270412,2390;3029964625,8449
18.06.2021;409641005,1538;151976110,4408;1038427049,7037;830342678,1559;3411053261,4448
19.06.2021;411407162,8140;111113475,7508;945120059,1975;596183033,5491;2436172868,2542
20.06.2021;603262343,6661;140868513,5208;916215716,4930;689802279,4544;3199677262,7673
21.06.2021;743027769,3013;271423061,0910;492314196,9330;1272255688,8088;5332600775,1487
22.06.2021;865188477,1284;316077212,9208;782638478,1227;1556786610,9222;6513185686,2180
23.06.2021;307904870,4915;197053661,2681;536726775,6290;779036776,6097;4275973222,3878
24.06.2021;168327668,6582;163746698,3811;595257242,7394;584414029,6679;3002718049,3868
25.06.2021;1185028692,4773;160899418,7719;367777775,4533;827641019,5331;3664150381,4527
26.06.2021;662578087,8463;106487598,0171;463533614,3531;589831513,3410;3469861338,1156
27.06.2021;997592183,1216;113139987,1722;809649217,3692;500817042,7089;3352512422,6247
28.06.2021;213095914,8962;116221344,0127;808242794,8982;514629827,7487;2835962663,8645
29.06.2021;198063091,6862;114105625,0258;854517268,4796;643318436,0317;3259334516,2857
30.06.2021;120124104,9930;118462465,1556;767070620,6353;585527065,9685;2703798766,0835
01.07.2021;184721971,2074;104678824,9660;886675719,8576;439212036,3915;2402563226,5201
02.07.2021;173927564,5650;70497724,8237;838202276,0180;397231935,0736;1888024903,7209
03.07.2021;102864872,6283;43169482,6457;980035456,9985;214787759,9891;1489851209,6802
04.07.2021;103329191,0768;42488339,9493;1121559847,7510;219459960,2697;1541488718,9062
05.07.2021;259828830,1415;75981200,7172;680204973,6116;323755000,0175;2112605358,2765
06.07.2021;304493389,1680;81723696,0158;531031058,5529;352969253,1268;1991967189,1687
07.07.2021;118812155,2457;52180442,0512;763774316,7614;318624400,7363;1822036755,8615
08.07.2021;469720896,7236;96915062,5464;649597438,1022;465045979,6104;2258550438,3058
09.07.2021;225076240,7438;55359492,0590;675400317,7424;281446143,3089;1594548672,3760
10.07.2021;216403689,8003;48346618,5447;738126607,3640;164434545,9154;1164599142,7516
11.07.2021;73683234,7414;56013301,5125;657764669,6630;240604799,3075;1081629243,5018
12.07.2021;278638203,1587;62222083,4656;621399094,2701;333626745,2730;1594160279,1539
13.07.2021;131858725,1117;61220146,9530;667721639,3138;310222689,8849;1345841565,8109
14.07.2021;170486753,2175;90140042,3539;703008191,3146;339534898,3461;1532546565,0279
15.07.2021;222352755,3079;78672950,4170;686699161,1557;356824736,5298;1646269694,1336
16.07.2021;169141113,3821;60028891,6473;883268006,4709;314083929,8818;1522113431,6268
17.07.2021;432613275,5751;48873274,4709;761987457,6681;179603721,5685;1071938643,8112
18.07.2021;394928275,4062;39928824,3813;851654569,4888;159147336,5657;1141603970,2398
19.07.2021;395063565,3841;77266754,0441;765817402,3911;332845686,9325;1459963479,3452
20.07.2021;264669440,6880;101668807,8148;888090231,0894;532709629,3337;1818225682,1336
21.07.2021;265745911,2815;155619645,5168;773677693,6804;501203028,5488;2661301804,5732
22.07.2021;169353705,1438;77278869,6204;683237732,5117;248723046,2884;1490021763,3010
